order_date,delivery_date,client_id,client_name,product_family,quantity,unit_price,revenue,on_time,non_conformity,unit_cost,margin,margin_rate
2024-09-04,2024-10-29,CL004,Safran,Tôlerie,3959,360.88,1428723.92,No,No,276.47,334179.19,23.39
2023-04-01,2023-04-23,CL029,Timet,Tôlerie,614,404.14,248141.96,Yes,No,261.55,87550.26,35.28
2024-03-10,2024-04-16,CL012,Alstom,Découpage,2989,1.02,3048.78,Yes,No,3.12,-6276.9,-205.88
2024-10-09,2024-11-26,CL002,Stellantis,Tôlerie,4926,212.07,1044656.82,Yes,Yes,236.46,-120145.14,-11.5
2024-02-23,2024-03-10,CL013,Michelin,Chaudronnerie,607,1942.77,1179261.39,Yes,No,224.67,1042886.7,88.44
2023-04-05,2023-05-13,CL010,Legrand,Découpage,1542,4.65,7170.3,Yes,No,1.11,5458.68,76.13
2024-01-08,2024-02-17,CL009,Saint-Gobain,Emboutissage,523,8.96,4686.08,Yes,No,5.79,1657.91,35.38
2023-05-24,2023-06-08,CL010,Legrand,Chaudronnerie,1887,1013.76,1912965.12,Yes,No,350.59,1251401.79,65.42
2023-04-26,2023-05-19,CL007,Faurecia,Emboutissage,3982,8.71,34683.22,Yes,No,5.1,14375.02,41.45
2022-04-24,2022-05-11,CL004,Safran,Tôlerie,3853,71.78,276568.34,Yes,No,280.78,-805277.0,-291.17
2024-01-19,2024-02-26,CL019,MBDA,Chaudronnerie,1709,467.33,798666.97,No,No,555.94,-151434.49,-18.96
2022-12-27,2023-01-12,CL010,Legrand,Découpage,1039,2.36,2452.04,Yes,No,1.33,1070.17,43.64
2022-12-07,2023-01-04,CL030,Ugitech,Chaudronnerie,4605,1070.11,4927856.55,Yes,No,842.83,1046624.4,21.24
2024-02-09,2024-03-03,CL003,Airbus,Emboutissage,726,3.37,2446.62,No,No,6.13,-2003.76,-81.9
2024-01-31,2024-02-10,CL025,Manoir Industries,Découpage,4096,2.1,8601.6,Yes,No,1.02,4423.68,51.43
2024-08-26,2024-10-19,CL021,Lisi Group,Chaudronnerie,675,493.0,332775.0,No,Yes,1325.99,-562268.25,-168.96
2023-03-25,2023-05-22,CL029,Timet,Chaudronnerie,2218,1080.44,2396415.92,Yes,No,894.89,411549.9,17.17
2024-04-14,2024-06-06,CL019,MBDA,Chaudronnerie,1089,1628.92,1773893.88,Yes,No,1390.08,260096.76,14.66
2022-11-07,2022-12-08,CL021,Lisi Group,Chaudronnerie,237,1390.45,329536.65,No,No,252.91,269596.98,81.81
2022-09-19,2022-10-16,CL002,Stellantis,Découpage,158,0.99,156.42,Yes,No,0.7,45.82,29.29
2023-02-10,2023-03-25,CL027,Constellium,Emboutissage,1079,5.39,5815.81,No,No,5.91,-561.08,-9.65
2022-05-23,2022-07-06,CL020,Hutchinson,Chaudronnerie,4737,1455.76,6895935.12,Yes,No,1229.59,1071367.29,15.54
2022-12-08,2023-02-01,CL010,Legrand,Découpage,1373,2.88,3954.24,No,No,1.73,1578.95,39.93
2022-09-01,2022-09-08,CL002,Stellantis,Emboutissage,4518,4.53,20466.54,Yes,No,5.2,-3027.06,-14.79
2023-05-05,2023-06-05,CL002,Stellantis,Chaudronnerie,1765,1319.45,2328829.25,Yes,No,1233.12,152372.45,6.54
2022-01-12,2022-03-10,CL028,Aperam,Emboutissage,529,9.72,5141.88,Yes,No,0.97,4628.75,90.02
2023-07-15,2023-08-26,CL024,Aubert & Duval,Emboutissage,3554,1.85,6574.9,No,No,4.32,-8778.38,-133.51
2022-02-11,2022-03-06,CL017,Dassault Aviation,Découpage,2332,2.26,5270.32,Yes,No,3.03,-1795.64,-34.07
2023-11-09,2023-12-26,CL016,Soitec,Emboutissage,1112,4.66,5181.92,Yes,No,3.21,1612.4,31.12
2023-08-17,2023-09-16,CL016,Soitec,Découpage,607,3.1,1881.7,Yes,No,1.27,1110.81,59.03
2022-05-14,2022-05-22,CL014,Plastic Omnium,Chaudronnerie,3283,473.91,1555846.53,Yes,No,1142.59,-2195276.44,-141.1
2024-12-26,2025-02-10,CL007,Faurecia,Emboutissage,4059,2.59,10512.81,Yes,No,2.82,-933.57,-8.88
2024-10-27,2024-11-17,CL021,Lisi Group,Emboutissage,2615,3.57,9335.55,Yes,No,0.72,7452.75,79.83
2024-08-05,2024-09-12,CL011,Total Energies,Tôlerie,2198,480.14,1055347.72,Yes,No,337.27,314028.26,29.76
2022-03-14,2022-04-28,CL024,Aubert & Duval,Chaudronnerie,4835,1521.4,7355969.0,Yes,No,886.08,3071772.2,41.76
2023-02-03,2023-02-15,CL001,Renault,Chaudronnerie,598,1391.05,831847.9,No,No,1172.59,130639.08,15.7
2023-08-01,2023-08-08,CL011,Total Energies,Tôlerie,4482,417.63,1871817.66,Yes,No,294.97,549762.12,29.37
2024-05-08,2024-06-30,CL023,Figeac Aero,Tôlerie,1417,107.41,152199.97,Yes,No,55.92,72961.33,47.94
2022-05-10,2022-06-08,CL021,Lisi Group,Découpage,4856,4.37,21220.72,Yes,No,0.85,17093.12,80.55
2024-07-19,2024-09-02,CL004,Safran,Découpage,4732,3.18,15047.76,Yes,No,1.3,8896.16,59.12
2022-09-23,2022-10-16,CL007,Faurecia,Emboutissage,3400,4.02,13668.0,Yes,No,2.72,4420.0,32.34
2024-03-03,2024-04-12,CL026,Hydro Extrusion,Emboutissage,3450,8.34,28773.0,Yes,No,4.85,12040.5,41.85
2022-09-10,2022-10-27,CL015,Forvia,Emboutissage,1639,8.22,13472.58,Yes,No,4.63,5884.01,43.67
2024-04-01,2024-05-06,CL018,Naval Group,Emboutissage,1004,8.61,8644.44,Yes,No,3.82,4809.16,55.63
2022-06-13,2022-06-28,CL012,Alstom,Découpage,4808,1.02,4904.16,Yes,No,0.98,192.32,3.92
2022-04-05,2022-04-24,CL017,Dassault Aviation,Chaudronnerie,2069,1944.85,4023894.65,Yes,No,621.3,2738424.95,68.05
2024-04-12,2024-04-24,CL001,Renault,Emboutissage,4582,9.64,44170.48,Yes,No,4.12,25292.64,57.26
2022-12-02,2022-12-14,CL011,Total Energies,Chaudronnerie,2996,843.45,2526976.2,Yes,No,729.66,340914.84,13.49
2024-04-01,2024-04-27,CL028,Aperam,Emboutissage,410,1.59,651.9,Yes,No,1.5,36.9,5.66
2022-08-26,2022-10-23,CL001,Renault,Tôlerie,2865,125.18,358640.7,No,No,239.6,-327813.3,-91.4
2023-01-16,2023-03-16,CL015,Forvia,Emboutissage,2234,9.94,22205.96,Yes,No,1.16,19614.52,88.33
2024-06-17,2024-06-26,CL028,Aperam,Emboutissage,3422,6.07,20771.54,Yes,No,3.08,10231.78,49.26
2023-04-28,2023-05-21,CL021,Lisi Group,Emboutissage,66,4.21,277.86,Yes,No,5.17,-63.36,-22.8
2024-06-20,2024-08-14,CL010,Legrand,Découpage,1885,1.8,3393.0,Yes,No,0.36,2714.4,80.0
2024-11-14,2024-12-02,CL007,Faurecia,Tôlerie,4553,165.65,754204.45,Yes,No,214.54,-222596.17,-29.51
2023-04-27,2023-06-20,CL002,Stellantis,Emboutissage,4308,6.98,30069.84,Yes,No,2.81,17964.36,59.74
2024-07-05,2024-08-27,CL010,Legrand,Emboutissage,3778,4.77,18021.06,Yes,No,0.76,15149.78,84.07
2024-09-20,2024-11-10,CL024,Aubert & Duval,Chaudronnerie,4843,1937.74,9384474.82,Yes,No,379.88,7544715.98,80.4
2024-08-21,2024-08-28,CL004,Safran,Tôlerie,4307,357.73,1540743.11,Yes,No,331.4,113403.31,7.36
2023-06-21,2023-07-14,CL012,Alstom,Emboutissage,1363,8.13,11081.19,Yes,No,3.98,5656.45,51.05
2024-11-01,2024-11-10,CL019,MBDA,Chaudronnerie,2420,726.93,1759170.6,Yes,No,1396.51,-1620383.6,-92.11
2022-05-08,2022-06-09,CL026,Hydro Extrusion,Chaudronnerie,4997,342.54,1711672.38,No,No,801.27,-2292273.81,-133.92
2022-04-02,2022-04-23,CL011,Total Energies,Découpage,4321,2.7,11666.7,Yes,No,2.04,2851.86,24.44
2023-06-27,2023-08-08,CL008,Valeo,Chaudronnerie,2612,766.25,2001445.0,No,No,633.72,346168.36,17.3
2024-04-25,2024-06-02,CL018,Naval Group,Emboutissage,2944,2.82,8302.08,Yes,No,2.65,500.48,6.03
2024-09-15,2024-10-23,CL011,Total Energies,Découpage,32,4.79,153.28,Yes,No,1.1,118.08,77.04
2023-03-23,2023-04-02,CL011,Total Energies,Découpage,2212,2.5,5530.0,Yes,No,1.4,2433.2,44.0
2023-01-25,2023-02-18,CL013,Michelin,Emboutissage,1219,2.57,3132.83,Yes,No,3.6,-1255.57,-40.08
2023-11-03,2023-12-28,CL003,Airbus,Tôlerie,2306,139.39,321433.34,Yes,No,95.48,101256.46,31.5
2022-02-12,2022-03-09,CL012,Alstom,Chaudronnerie,758,705.28,534602.24,Yes,No,423.34,213710.52,39.98
2022-09-11,2022-10-30,CL003,Airbus,Découpage,814,5.0,4070.0,Yes,No,1.17,3117.62,76.6
2024-12-19,2025-02-15,CL010,Legrand,Tôlerie,143,170.61,24397.23,Yes,No,176.52,-845.13,-3.46
2023-10-25,2023-12-05,CL027,Constellium,Emboutissage,4426,3.96,17526.96,Yes,No,4.81,-3762.1,-21.46
2023-04-12,2023-05-28,CL017,Dassault Aviation,Chaudronnerie,2447,1386.79,3393475.13,Yes,No,1218.74,411218.35,12.12
2022-10-14,2022-11-03,CL022,Mecachrome,Chaudronnerie,443,729.13,323004.59,Yes,No,501.79,100711.62,31.18
2024-10-07,2024-11-15,CL002,Stellantis,Découpage,4978,1.47,7317.66,Yes,No,0.89,2887.24,39.46
2024-02-17,2024-03-08,CL017,Dassault Aviation,Chaudronnerie,3681,485.55,1787309.55,Yes,No,617.35,-485155.8,-27.14
2022-12-11,2023-01-20,CL016,Soitec,Chaudronnerie,3746,762.83,2857561.18,Yes,No,1266.92,-1888321.14,-66.08
2023-10-04,2023-10-14,CL002,Stellantis,Chaudronnerie,4049,390.65,1581741.85,Yes,No,152.42,964593.27,60.98
2023-01-17,2023-02-16,CL028,Aperam,Chaudronnerie,2108,233.56,492344.48,No,No,994.11,-1603239.4,-325.63
2023-11-21,2023-12-26,CL022,Mecachrome,Emboutissage,2927,8.24,24118.48,Yes,No,3.71,13259.31,54.98
2024-12-15,2025-01-09,CL030,Ugitech,Tôlerie,262,112.05,29357.1,Yes,Yes,85.73,6895.84,23.49
2023-04-02,2023-04-14,CL020,Hutchinson,Emboutissage,4844,7.98,38655.12,Yes,No,2.72,25479.44,65.91
2024-09-09,2024-10-18,CL006,Schneider Electric,Emboutissage,1139,8.18,9317.02,Yes,No,2.12,6902.34,74.08
2022-03-24,2022-05-18,CL028,Aperam,Découpage,3274,2.92,9560.08,Yes,No,3.11,-622.06,-6.51
2022-05-29,2022-07-14,CL025,Manoir Industries,Chaudronnerie,311,757.43,235560.73,Yes,No,747.16,3193.97,1.36
2022-07-09,2022-08-03,CL029,Timet,Emboutissage,1987,2.31,4589.97,Yes,No,4.25,-3854.78,-83.98
2024-06-01,2024-07-30,CL010,Legrand,Chaudronnerie,2773,1526.25,4232291.25,Yes,No,888.05,1769728.6,41.81
2022-09-20,2022-09-27,CL028,Aperam,Emboutissage,4015,6.41,25736.15,Yes,No,4.73,6745.2,26.21
2023-02-04,2023-02-15,CL010,Legrand,Emboutissage,3251,6.9,22431.9,Yes,No,3.82,10013.08,44.64
2024-02-03,2024-03-07,CL008,Valeo,Découpage,3067,0.54,1656.18,Yes,No,0.36,552.06,33.33
2023-09-01,2023-09-23,CL001,Renault,Tôlerie,560,467.38,261732.8,Yes,No,140.44,183086.4,69.95
2024-02-24,2024-03-07,CL013,Michelin,Tôlerie,1597,79.83,127488.51,Yes,No,92.92,-20904.73,-16.4
2022-04-11,2022-05-27,CL024,Aubert & Duval,Emboutissage,1832,4.3,7877.6,Yes,No,4.98,-1245.76,-15.81
2024-03-30,2024-04-18,CL009,Saint-Gobain,Découpage,3227,2.31,7454.37,Yes,No,0.48,5905.41,79.22
2024-03-30,2024-05-23,CL022,Mecachrome,Chaudronnerie,3506,202.44,709754.64,Yes,No,850.39,-2271712.7,-320.07
2023-02-24,2023-04-06,CL010,Legrand,Chaudronnerie,4419,1094.76,4837744.44,Yes,No,405.4,3046281.84,62.97
2022-05-04,2022-05-29,CL015,Forvia,Emboutissage,4289,7.78,33368.42,Yes,No,6.68,4717.9,14.14
2023-02-26,2023-03-16,CL005,Thales,Tôlerie,722,420.47,303579.34,Yes,Yes,140.7,201993.94,66.54
2024-12-22,2025-01-13,CL022,Mecachrome,Découpage,2185,4.46,9745.1,Yes,No,1.34,6817.2,69.96
2024-02-07,2024-03-27,CL016,Soitec,Tôlerie,4082,269.47,1099976.54,Yes,No,325.87,-230224.8,-20.93
2023-04-28,2023-05-14,CL013,Michelin,Chaudronnerie,3859,1335.15,5152343.85,Yes,No,665.86,2582790.11,50.13
2023-06-03,2023-07-04,CL022,Mecachrome,Tôlerie,2443,85.78,209560.54,Yes,No,338.3,-616906.36,-294.38
2022-06-04,2022-06-30,CL025,Manoir Industries,Chaudronnerie,3311,1078.47,3570814.17,No,No,170.45,3006454.22,84.2
2022-04-02,2022-05-09,CL020,Hutchinson,Découpage,280,1.2,336.0,Yes,No,1.28,-22.4,-6.67
2024-09-08,2024-09-18,CL018,Naval Group,Découpage,1804,2.16,3896.64,Yes,No,2.43,-487.08,-12.5
2023-03-31,2023-05-20,CL011,Total Energies,Emboutissage,4916,3.96,19467.36,Yes,Yes,6.31,-11552.6,-59.34
2023-08-21,2023-09-19,CL027,Constellium,Emboutissage,2472,4.81,11890.32,Yes,No,2.32,6155.28,51.77
2023-05-25,2023-06-02,CL009,Saint-Gobain,Tôlerie,4303,307.24,1322053.72,Yes,No,328.1,-89760.58,-6.79
2023-01-21,2023-02-18,CL016,Soitec,Découpage,3404,4.56,15522.24,Yes,No,2.2,8033.44,51.75
2023-02-09,2023-04-07,CL002,Stellantis,Découpage,1089,2.28,2482.92,No,No,2.86,-631.62,-25.44
2022-09-03,2022-10-16,CL026,Hydro Extrusion,Emboutissage,2888,9.83,28389.04,Yes,Yes,3.2,19147.44,67.45
2024-01-12,2024-01-26,CL025,Manoir Industries,Chaudronnerie,4733,1566.25,7413061.25,Yes,No,407.35,5485073.7,73.99
2023-10-23,2023-11-05,CL002,Stellantis,Tôlerie,613,280.17,171744.21,Yes,No,322.04,-25666.31,-14.94
2023-10-12,2023-11-01,CL012,Alstom,Tôlerie,1595,339.81,541996.95,No,No,328.94,17337.65,3.2
2024-06-19,2024-06-28,CL008,Valeo,Emboutissage,3067,1.92,5888.64,Yes,No,3.83,-5857.97,-99.48
2022-03-06,2022-05-01,CL009,Saint-Gobain,Découpage,3995,4.3,17178.5,Yes,No,0.32,15900.1,92.56
2024-11-02,2024-11-24,CL012,Alstom,Emboutissage,4699,6.24,29321.76,Yes,No,1.39,22790.15,77.72
2022-08-01,2022-08-26,CL026,Hydro Extrusion,Emboutissage,1405,9.87,13867.35,Yes,No,4.31,7811.8,56.33
2022-08-30,2022-10-26,CL009,Saint-Gobain,Emboutissage,3698,6.73,24887.54,Yes,No,0.85,21744.24,87.37
2023-05-08,2023-06-01,CL010,Legrand,Emboutissage,609,8.51,5182.59,Yes,No,3.2,3233.79,62.4
2022-12-04,2023-01-31,CL025,Manoir Industries,Chaudronnerie,523,1639.57,857495.11,Yes,No,522.25,584358.36,68.15
2022-06-22,2022-07-14,CL002,Stellantis,Chaudronnerie,1076,821.83,884289.08,Yes,No,1040.08,-234837.0,-26.56
2023-11-03,2023-11-17,CL016,Soitec,Découpage,2896,1.67,4836.32,Yes,Yes,0.48,3446.24,71.26
2022-06-13,2022-07-22,CL020,Hutchinson,Emboutissage,2663,4.87,12968.81,Yes,No,3.78,2902.67,22.38
2023-04-10,2023-06-04,CL007,Faurecia,Chaudronnerie,4915,1041.03,5116662.45,Yes,No,869.68,842185.25,16.46
2024-09-21,2024-10-09,CL028,Aperam,Découpage,1098,1.58,1734.84,Yes,No,2.28,-768.6,-44.3
2023-05-12,2023-07-10,CL002,Stellantis,Emboutissage,4395,9.05,39774.75,Yes,No,3.25,25491.0,64.09
2023-12-01,2023-12-18,CL001,Renault,Tôlerie,4874,294.15,1433687.1,Yes,No,130.88,795777.98,55.51
2023-01-30,2023-02-10,CL019,MBDA,Chaudronnerie,2524,1961.2,4950068.8,Yes,No,999.94,2426220.24,49.01
2023-12-04,2024-01-06,CL028,Aperam,Découpage,3979,4.15,16512.85,Yes,No,3.01,4536.06,27.47
2022-11-04,2022-11-22,CL004,Safran,Tôlerie,3294,300.07,988430.58,Yes,No,253.49,153434.52,15.52
2022-07-02,2022-07-25,CL024,Aubert & Duval,Emboutissage,4576,9.52,43563.52,Yes,No,6.57,13499.2,30.99
2023-09-21,2023-10-03,CL022,Mecachrome,Emboutissage,2206,5.54,12221.24,Yes,No,5.22,705.92,5.78
2023-05-25,2023-07-03,CL027,Constellium,Emboutissage,4193,8.98,37653.14,Yes,No,5.52,14507.78,38.53
2023-06-30,2023-07-11,CL002,Stellantis,Chaudronnerie,799,844.66,674883.34,Yes,No,351.56,393986.9,58.38
2023-09-16,2023-10-20,CL025,Manoir Industries,Découpage,3485,2.2,7667.0,No,Yes,1.64,1951.6,25.45
2023-08-17,2023-09-06,CL014,Plastic Omnium,Tôlerie,3163,238.16,753300.08,Yes,No,187.79,159320.31,21.15
2024-01-14,2024-01-25,CL002,Stellantis,Découpage,1674,2.96,4955.04,Yes,No,1.12,3080.16,62.16
2023-07-08,2023-08-16,CL029,Timet,Chaudronnerie,1319,1196.28,1577893.32,Yes,No,805.96,514832.08,32.63
2022-01-21,2022-03-18,CL015,Forvia,Découpage,874,2.73,2386.02,Yes,No,1.23,1311.0,54.95
2023-07-08,2023-08-31,CL012,Alstom,Chaudronnerie,3873,750.8,2907848.4,Yes,No,1006.25,-989357.85,-34.02
2023-02-01,2023-03-20,CL005,Thales,Emboutissage,3373,9.34,31503.82,Yes,No,3.66,19158.64,60.81
2023-09-17,2023-10-12,CL028,Aperam,Tôlerie,3534,314.86,1112715.24,Yes,No,179.52,478291.56,42.98
2022-04-15,2022-05-13,CL020,Hutchinson,Emboutissage,3796,4.67,17727.32,No,No,6.9,-8465.08,-47.75
2022-07-11,2022-07-22,CL029,Timet,Découpage,33,3.43,113.19,Yes,No,1.56,61.71,54.52
2022-01-17,2022-01-25,CL007,Faurecia,Emboutissage,3013,7.91,23832.83,Yes,No,2.98,14854.09,62.33
2023-01-28,2023-03-05,CL024,Aubert & Duval,Tôlerie,320,482.33,154345.6,Yes,No,135.36,111030.4,71.94
2023-03-01,2023-04-23,CL021,Lisi Group,Emboutissage,1241,5.5,6825.5,Yes,No,6.34,-1042.44,-15.27
2022-05-09,2022-06-23,CL010,Legrand,Tôlerie,3798,100.44,381471.12,No,No,191.47,-345731.94,-90.63
2023-07-26,2023-08-05,CL014,Plastic Omnium,Tôlerie,2721,248.34,675733.14,Yes,No,224.0,66229.14,9.8
2022-01-29,2022-03-09,CL014,Plastic Omnium,Emboutissage,4811,5.31,25546.41,Yes,Yes,1.84,16694.17,65.35
2024-10-30,2024-11-18,CL005,Thales,Chaudronnerie,431,1814.59,782088.29,No,Yes,821.59,427983.0,54.72
2022-08-30,2022-09-25,CL018,Naval Group,Découpage,1783,2.28,4065.24,Yes,No,1.18,1961.3,48.25
2022-08-20,2022-09-02,CL024,Aubert & Duval,Chaudronnerie,3578,1915.98,6855376.44,Yes,No,1060.6,3060549.64,44.64
2024-02-28,2024-03-20,CL014,Plastic Omnium,Chaudronnerie,956,1073.24,1026017.44,Yes,No,1188.99,-110657.0,-10.79
2023-12-16,2024-01-14,CL002,Stellantis,Emboutissage,1196,9.76,11672.96,Yes,No,5.2,5453.76,46.72
2024-01-29,2024-02-18,CL026,Hydro Extrusion,Découpage,1844,0.54,995.76,No,No,2.64,-3872.4,-388.89
2024-03-12,2024-04-10,CL012,Alstom,Découpage,1574,4.54,7145.96,Yes,No,1.94,4092.4,57.27
2024-02-15,2024-03-11,CL022,Mecachrome,Chaudronnerie,4954,1876.02,9293803.08,Yes,No,1037.27,4155167.5,44.71
2023-12-27,2024-01-31,CL024,Aubert & Duval,Emboutissage,1957,9.65,18885.05,No,No,3.36,12309.53,65.18
2022-07-19,2022-08-14,CL006,Schneider Electric,Découpage,1318,0.56,738.08,Yes,No,2.38,-2398.76,-325.0
2024-08-02,2024-09-06,CL004,Safran,Chaudronnerie,2996,509.06,1525143.76,No,No,466.39,127839.32,8.38
2022-03-20,2022-04-19,CL013,Michelin,Découpage,396,3.44,1362.24,Yes,No,0.52,1156.32,84.88
2024-08-13,2024-09-06,CL004,Safran,Emboutissage,1171,1.23,1440.33,Yes,No,3.3,-2423.97,-168.29
2024-05-05,2024-05-21,CL022,Mecachrome,Emboutissage,3268,1.57,5130.76,Yes,No,3.61,-6666.72,-129.94
2023-04-12,2023-05-29,CL014,Plastic Omnium,Emboutissage,4821,2.99,14414.79,Yes,No,2.32,3230.07,22.41
2023-08-04,2023-08-18,CL016,Soitec,Découpage,3943,2.81,11079.83,Yes,No,2.63,709.74,6.41
2024-07-28,2024-08-29,CL029,Timet,Tôlerie,2857,295.66,844700.62,Yes,No,58.17,678508.93,80.33
2023-03-25,2023-04-29,CL004,Safran,Découpage,4531,0.65,2945.15,No,No,1.01,-1631.16,-55.38
2022-03-28,2022-04-13,CL024,Aubert & Duval,Tôlerie,1449,126.67,183544.83,Yes,No,270.8,-208844.37,-113.78
2022-04-11,2022-05-04,CL025,Manoir Industries,Emboutissage,3452,5.5,18986.0,Yes,No,3.45,7076.6,37.27
2024-10-28,2024-11-05,CL001,Renault,Chaudronnerie,4490,1269.09,5698214.1,Yes,No,1028.66,1079530.7,18.95
2024-04-24,2024-05-06,CL013,Michelin,Tôlerie,65,116.78,7590.7,No,No,213.76,-6303.7,-83.05
2022-03-28,2022-04-08,CL004,Safran,Emboutissage,3334,4.59,15303.06,Yes,No,6.69,-7001.4,-45.75
2022-02-12,2022-03-18,CL020,Hutchinson,Emboutissage,115,9.14,1051.1,Yes,No,4.47,537.05,51.09
2023-02-12,2023-03-31,CL018,Naval Group,Tôlerie,3211,499.5,1603894.5,Yes,Yes,39.68,1476482.02,92.06
2023-10-26,2023-11-06,CL006,Schneider Electric,Chaudronnerie,679,1976.99,1342376.21,Yes,No,584.63,945412.44,70.43
2024-11-06,2024-11-30,CL003,Airbus,Emboutissage,4481,8.94,40060.14,No,No,1.6,32890.54,82.1
2022-05-28,2022-06-29,CL023,Figeac Aero,Tôlerie,752,227.6,171155.2,Yes,No,326.26,-74192.32,-43.35
2022-10-04,2022-10-30,CL013,Michelin,Chaudronnerie,976,1435.83,1401370.08,Yes,No,271.06,1136815.52,81.12
2022-08-20,2022-10-06,CL027,Constellium,Chaudronnerie,317,949.87,301108.79,Yes,No,628.51,101871.12,33.83
2023-01-01,2023-02-25,CL016,Soitec,Emboutissage,2148,6.84,14692.32,Yes,Yes,2.12,10138.56,69.01
2023-03-12,2023-04-14,CL027,Constellium,Découpage,3474,1.89,6565.86,Yes,No,3.01,-3890.88,-59.26
2023-02-03,2023-03-30,CL005,Thales,Découpage,4907,3.23,15849.61,Yes,No,1.29,9519.58,60.06
2023-05-14,2023-06-01,CL004,Safran,Emboutissage,119,5.71,679.49,Yes,No,6.95,-147.56,-21.72
2023-06-24,2023-07-07,CL021,Lisi Group,Chaudronnerie,3642,244.06,888866.52,Yes,No,188.66,201766.8,22.7
2023-07-17,2023-07-26,CL008,Valeo,Emboutissage,4445,8.12,36093.4,No,No,1.51,29381.45,81.4
2023-03-18,2023-04-03,CL019,MBDA,Tôlerie,1925,55.35,106548.75,Yes,No,105.76,-97039.25,-91.07
2024-02-12,2024-03-23,CL014,Plastic Omnium,Découpage,4273,1.82,7776.86,Yes,No,2.9,-4614.84,-59.34
2022-12-16,2023-01-16,CL007,Faurecia,Tôlerie,566,52.67,29811.22,Yes,No,311.73,-146627.96,-491.85
2023-06-04,2023-07-15,CL014,Plastic Omnium,Emboutissage,114,4.39,500.46,Yes,No,1.15,369.36,73.8
2022-05-18,2022-06-09,CL006,Schneider Electric,Emboutissage,2057,1.57,3229.49,Yes,No,0.9,1378.19,42.68
2024-09-18,2024-09-26,CL012,Alstom,Chaudronnerie,155,1844.32,285869.6,Yes,No,1078.14,118757.9,41.54
2023-01-03,2023-02-02,CL016,Soitec,Chaudronnerie,2773,948.22,2629414.06,Yes,No,308.02,1775274.6,67.52
2022-12-26,2023-01-11,CL017,Dassault Aviation,Chaudronnerie,883,1027.09,906920.47,Yes,No,307.58,635327.33,70.05
2024-07-09,2024-08-22,CL013,Michelin,Tôlerie,308,207.43,63888.44,Yes,No,42.05,50937.04,79.73
2022-11-25,2022-12-23,CL023,Figeac Aero,Chaudronnerie,3248,1329.51,4318248.48,Yes,No,202.76,3659684.0,84.75
2024-08-19,2024-09-20,CL014,Plastic Omnium,Emboutissage,655,8.06,5279.3,Yes,No,2.36,3733.5,70.72
2023-04-08,2023-05-27,CL029,Timet,Chaudronnerie,4743,1366.66,6482068.38,Yes,No,221.91,5429549.25,83.76
2024-08-03,2024-09-17,CL007,Faurecia,Découpage,3088,3.87,11950.56,Yes,No,1.48,7380.32,61.76
2024-08-20,2024-09-22,CL014,Plastic Omnium,Chaudronnerie,2521,1830.75,4615320.75,Yes,No,1189.3,1617095.45,35.04
2024-04-15,2024-05-20,CL015,Forvia,Tôlerie,793,438.6,347809.8,Yes,No,137.79,238542.33,68.58
2022-06-18,2022-08-10,CL012,Alstom,Découpage,380,3.53,1341.4,Yes,No,2.63,342.0,25.5
2022-08-05,2022-09-18,CL017,Dassault Aviation,Découpage,496,1.47,729.12,Yes,No,0.6,431.52,59.18
2023-01-13,2023-02-08,CL009,Saint-Gobain,Découpage,2047,3.37,6898.39,Yes,No,2.41,1965.12,28.49
2022-04-29,2022-06-01,CL022,Mecachrome,Tôlerie,3206,277.74,890434.44,Yes,No,134.78,458329.76,51.47
2022-07-09,2022-08-25,CL015,Forvia,Emboutissage,1370,7.45,10206.5,Yes,No,5.42,2781.1,27.25
2024-02-06,2024-03-03,CL012,Alstom,Chaudronnerie,4297,1699.28,7301806.16,Yes,No,311.68,5962517.2,81.66
2023-01-05,2023-02-24,CL002,Stellantis,Découpage,4835,3.84,18566.4,Yes,No,3.17,3239.45,17.45
2022-05-29,2022-06-23,CL005,Thales,Découpage,2271,4.31,9788.01,No,No,1.08,7335.33,74.94
2023-10-14,2023-11-09,CL013,Michelin,Découpage,2631,0.79,2078.49,Yes,No,1.43,-1683.84,-81.01
2024-02-09,2024-03-21,CL027,Constellium,Emboutissage,966,1.28,1236.48,Yes,No,6.69,-5226.06,-422.66
2023-01-09,2023-03-03,CL020,Hutchinson,Emboutissage,390,3.33,1298.7,Yes,No,4.34,-393.9,-30.33
2024-02-20,2024-02-28,CL023,Figeac Aero,Tôlerie,3659,455.3,1665942.7,Yes,No,150.22,1116287.72,67.01
2022-06-09,2022-07-15,CL008,Valeo,Emboutissage,4903,8.41,41234.23,Yes,No,6.68,8482.19,20.57
2022-12-17,2023-02-14,CL027,Constellium,Chaudronnerie,248,1428.91,354369.68,Yes,No,554.64,216818.96,61.18
2024-06-10,2024-07-20,CL014,Plastic Omnium,Tôlerie,1115,365.34,407354.1,Yes,No,64.88,335012.9,82.24
2023-06-07,2023-07-05,CL015,Forvia,Tôlerie,1396,377.0,526292.0,Yes,No,349.01,39074.04,7.42
2023-06-06,2023-06-15,CL011,Total Energies,Chaudronnerie,2562,1896.68,4859294.16,Yes,No,477.48,3635990.4,74.83
2024-02-22,2024-03-05,CL001,Renault,Chaudronnerie,2259,1697.94,3835646.46,Yes,No,1212.58,1096428.24,28.59
